registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
50293498,"LOMA VILLAGE CONDOMINIUM HOMEOWNER'S ASSOCIATION, INC.",DOMESTIC NONPROFIT CORPORATION,2008-03-06T00:00:00.000,REGISTERED AGENT,731 SE 148TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50293498&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50005090,"SARDONYX, INC.",DOMESTIC BUSINESS CORPORATION,2008-03-07T00:00:00.000,MAILING ADDRESS,17218 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50005090&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50481598,ALEX TRUCK REPAIR LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-03-13T00:00:00.000,MAILING ADDRESS,1550 SE 174TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50481598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50481598,ALEX TRUCK REPAIR LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-03-13T00:00:00.000,REGISTERED AGENT,1550 SE 174TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50481598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50504696,JOYERIA IXTAPA,ASSUMED BUSINESS NAME,2008-03-13T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,16100 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50504696&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50639898,"BONNIE CAFFERKY CARTER, P.C.",DOMESTIC PROFESSIONAL CORPORATION,2008-03-19T00:00:00.000,MAILING ADDRESS,7307 SW BEVELAND ST STE 200,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50639898&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50639898,"BONNIE CAFFERKY CARTER, P.C.",DOMESTIC PROFESSIONAL CORPORATION,2008-03-19T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,7307 SW BEVELAND ST STE 200,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50639898&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50639898,"BONNIE CAFFERKY CARTER, P.C.",DOMESTIC PROFESSIONAL CORPORATION,2008-03-19T00:00:00.000,REGISTERED AGENT,7307 SW BEVELAND ST STE 200,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50639898&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50709394,"MAINN STREET, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-03-20T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,16222 SE MAIN ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50709394&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50709394,"MAINN STREET, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-03-20T00:00:00.000,REGISTERED AGENT,16222 SE MAIN ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50709394&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50772392,"CAREGIVER TRAINING INSTITUTE, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-03-24T00:00:00.000,MAILING ADDRESS,12790 SE STARK ST STE 100,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50772392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50772392,"CAREGIVER TRAINING INSTITUTE, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-03-24T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,12790 SE STARK ST STE 100,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50772392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50879692,"DAVIDSON ENGINEERING, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-03-27T13:09:20.000,REGISTERED AGENT,2209 SE 156TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50879692&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50973495,DAN TRANS LINE LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-04-01T08:06:54.000,MAILING ADDRESS,1539 SE 176TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50973495&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50973495,DAN TRANS LINE LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-04-01T08:06:54.000,PRINCIPAL PLACE OF BUSINESS,1539 SE 176TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50973495&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50973495,DAN TRANS LINE LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-04-01T08:06:54.000,REGISTERED AGENT,1539 SE 176TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50973495&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
50495895,SV TRUCKING LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-04-07T00:00:00.000,REGISTERED AGENT,1922 SE 176TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=50495895&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51671999,"ST. ANNE CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,2008-04-29T00:00:00.000,MAILING ADDRESS,1015 SE 182ND AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51671999&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51671999,"ST. ANNE CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,2008-04-29T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1015 SE 182ND AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51671999&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51677293,"ST. JOSEPH THE WORKER CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,2008-04-29T00:00:00.000,MAILING ADDRESS,2310 SE 148TH AVENUE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51677293&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51677293,"ST. JOSEPH THE WORKER CATHOLIC CHURCH, PORTLAND, OREGON",DOMESTIC NONPROFIT CORPORATION,2008-04-29T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,2310 SE 148TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51677293&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51981596,HOTROD GARAGE,ASSUMED BUSINESS NAME,2008-05-12T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,13925 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51981596&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52053791,ROCKWOOD SEVENTH-DAY ADVENTIST CHURCH,ASSUMED BUSINESS NAME,2008-05-14T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1910 SE 182ND AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52053791&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52144699,KIDANE MIHRET ETHIOPIAN ORTHODOX TEWAHDO CHURCH,DOMESTIC NONPROFIT CORPORATION,2008-05-19T00:00:00.000,MAILING ADDRESS,17021 E BURNSIDE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52144699&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52144699,KIDANE MIHRET ETHIOPIAN ORTHODOX TEWAHDO CHURCH,DOMESTIC NONPROFIT CORPORATION,2008-05-19T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,17021 E BURNSIDE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52144699&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52266096,"JOHN & KAT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-05-23T00:00:00.000,MAILING ADDRESS,17912 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52266096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52266096,"JOHN & KAT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-05-23T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,17912 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52266096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52266096,"JOHN & KAT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-05-23T00:00:00.000,REGISTERED AGENT,17912 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52266096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52331197,VOICECATCHER,DOMESTIC NONPROFIT CORPORATION,2008-05-28T00:00:00.000,MAILING ADDRESS,723 SE 148TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52331197&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},UNIT B,
52331197,VOICECATCHER,DOMESTIC NONPROFIT CORPORATION,2008-05-28T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,723 SE 148TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52331197&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},UNIT B,
52331197,VOICECATCHER,DOMESTIC NONPROFIT CORPORATION,2008-05-28T00:00:00.000,REGISTERED AGENT,723 SE 148TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52331197&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},UNIT B,
52314698,PRAGMATIC DESIGN STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-05-28T08:09:01.000,MAILING ADDRESS,13614 SE HARRISON CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52314698&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52314698,PRAGMATIC DESIGN STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-05-28T08:09:01.000,PRINCIPAL PLACE OF BUSINESS,13614 SE HARRISON CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52314698&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52314698,PRAGMATIC DESIGN STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-05-28T08:09:01.000,REGISTERED AGENT,13614 SE HARRISON CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52314698&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52397297,C & L ROOFING AND REMODELING LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-05-30T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,17923 SE LINCOLN ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52397297&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52397297,C & L ROOFING AND REMODELING LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-05-30T00:00:00.000,REGISTERED AGENT,17923 SE LINCOLN ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52397297&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52424398,3D'S MARKET,ASSUMED BUSINESS NAME,2008-06-02T11:03:48.000,AUTHORIZED REPRESENTATIVE,1739 SE 139 TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52424398&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52424398,3D'S MARKET,ASSUMED BUSINESS NAME,2008-06-02T11:03:48.000,PRINCIPAL PLACE OF BUSINESS,1739 SE 139 TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52424398&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51130194,SERVICE RENT-A-CAR LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-06-10T00:00:00.000,MAILING ADDRESS,12444 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51130194&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51130194,SERVICE RENT-A-CAR LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-06-10T00:00:00.000,REGISTERED AGENT,12444 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51130194&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53038692,CHIROPRACTIC LIFE CENTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,2008-06-27T00:00:00.000,MAILING ADDRESS,12762 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53038692&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},PLAZA 125 BUILDING D,
53038692,CHIROPRACTIC LIFE CENTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,2008-06-27T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,12762 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53038692&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},PLAZA 125 BLDG D,
53038692,CHIROPRACTIC LIFE CENTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,2008-06-27T00:00:00.000,REGISTERED AGENT,12762 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53038692&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},PLAZA 125 BLDG D,
53037199,"NORTHWEST SPA MAINTENANCE, INC",DOMESTIC BUSINESS CORPORATION,2008-06-27T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1753 SE 130TH AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53037199&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53037199,"NORTHWEST SPA MAINTENANCE, INC",DOMESTIC BUSINESS CORPORATION,2008-06-27T00:00:00.000,REGISTERED AGENT,1753 SE 130TH,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53037199&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53075090,JAY MINIT MART,ASSUMED BUSINESS NAME,2008-06-30T00:00:00.000,AUTHORIZED REPRESENTATIVE,17424 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53075090&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53075090,JAY MINIT MART,ASSUMED BUSINESS NAME,2008-06-30T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,17424 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53075090&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52183796,D.S.S. INVESTMENT PROPERTY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-07-14T00:00:00.000,MAILING ADDRESS,15839 E BURNSIDE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52183796&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52183796,D.S.S. INVESTMENT PROPERTY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-07-14T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,15710 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52183796&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
52183796,D.S.S. INVESTMENT PROPERTY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-07-14T00:00:00.000,REGISTERED AGENT,15839 E BURNSIDE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=52183796&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53405495,"CLASSIC HOME DESIGN & BUILD, INC.",DOMESTIC BUSINESS CORPORATION,2008-07-15T13:35:41.000,REGISTERED AGENT,202 SE 181ST AVE STE 102,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53405495&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54044194,KEITH'S KUSTOM PAINTING & REMODELING,ASSUMED BUSINESS NAME,2008-08-13T00:00:00.000,AUTHORIZED REPRESENTATIVE,18207 SE PINE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54044194&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54044194,KEITH'S KUSTOM PAINTING & REMODELING,ASSUMED BUSINESS NAME,2008-08-13T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,18207 SE PINE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54044194&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54034898,SANDY PROPERTY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-08-13T08:34:22.000,REGISTERED AGENT,16222 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54034898&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54111191,GRESHAM LAUNDRY,ASSUMED BUSINESS NAME,2008-08-15T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,2438 SE 182ND AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54111191&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54386793,GEE'S FAMILY RESTAURANT,ASSUMED BUSINESS NAME,2008-08-29T00:00:00.000,AUTHORIZED REPRESENTATIVE,12827 SE SHERMAN ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54386793&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54512794,STEVEN EDGREN CARPENTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-05T15:17:41.000,MAILING ADDRESS,25 SE 193RD AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54512794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54512794,STEVEN EDGREN CARPENTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-05T15:17:41.000,PRINCIPAL PLACE OF BUSINESS,25 SE 193RD AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54512794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54512794,STEVEN EDGREN CARPENTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-05T15:17:41.000,REGISTERED AGENT,25 SE 193RD AVE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54512794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SE 193RD AVE,
54420196,DARIUS EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-08T00:00:00.000,MAILING ADDRESS,18027 SE MADISON WAY,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54420196&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54420196,DARIUS EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-08T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,18027 SE MADISON WAY,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54420196&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54420196,DARIUS EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,2008-09-08T00:00:00.000,REGISTERED AGENT,18027 SE MADISON WAY,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54420196&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54641494,RUIZ CLEANING,ASSUMED BUSINESS NAME,2008-09-11T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,19945 E BURNSIDE RD,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54641494&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53979598,LIDIA'S CARE HOME,ASSUMED BUSINESS NAME,2008-10-02T00:00:00.000,AUTHORIZED REPRESENTATIVE,18530 SE STEPHENS CIRCLE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53979598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
53979598,LIDIA'S CARE HOME,ASSUMED BUSINESS NAME,2008-10-02T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,18530 SE STEPHENS CIRCLE,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=53979598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
55111695,STARK WOODLAND PROPERTIES INC,DOMESTIC BUSINESS CORPORATION,2008-10-02T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,16520 SE STARK ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=55111695&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
55182597,I.D.S. TRUCKING,ASSUMED BUSINESS NAME,2008-10-07T00:00:00.000,AUTHORIZED REPRESENTATIVE,17948 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=55182597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
55182597,I.D.S. TRUCKING,ASSUMED BUSINESS NAME,2008-10-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,17948 SE MILL CT,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=55182597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
55606595,"SADAKAH BROTHERS INVESTMENTS, LLC",DOMESTIC LIMITED LIABILITY COMPANY,2008-10-30T00:00:00.000,MAILING ADDRESS,15839 E BURNSIDE ST,PORTLAND,OR,97233,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=55606595&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
